timestamp_ns,duration_ns,requests_in_flight,path,range_start,range_end
1758114848730318006,365064,0,tmp/.tmpccnLjG.parquet,383157989,391429369
1758114848730431202,256308,0,tmp/.tmpccnLjG.parquet,399700749,407972129
1758114848730440751,248870,0,tmp/.tmpccnLjG.parquet,416243509,424514889
1758114848730507228,186591,0,tmp/.tmpccnLjG.parquet,432786269,441057649
1758114848730516196,181322,0,tmp/.tmpccnLjG.parquet,449329029,457600409
1758114848730519840,185168,0,tmp/.tmpccnLjG.parquet,465871789,474143169
1758114848730267546,441211,0,tmp/.tmpccnLjG.parquet,2741590827,2749862207
1758114848730274335,437608,0,tmp/.tmpccnLjG.parquet,2758133587,2766404967
1758114848730329848,392545,0,tmp/.tmpccnLjG.parquet,2774676347,2782947727
1758114848730340026,391621,0,tmp/.tmpccnLjG.parquet,2791219107,2799490487
1758114848730344925,389171,0,tmp/.tmpccnLjG.parquet,2807761867,2816033247
1758114848730579349,203006,0,tmp/.tmpccnLjG.parquet,482414549,490685929
1758114848730553927,341185,0,tmp/.tmpccnLjG.parquet,997914657,1006186037
1758114848730668731,229910,0,tmp/.tmpccnLjG.parquet,1014457417,1022728797
1758114848730675494,236443,0,tmp/.tmpccnLjG.parquet,1031000177,1039271557
1758114848730722631,192704,0,tmp/.tmpccnLjG.parquet,1047542937,1055814317
1758114848730863423,54154,0,tmp/.tmpccnLjG.parquet,1080628457,1088899837
1758114848730866066,53792,0,tmp/.tmpccnLjG.parquet,1097171217,1105442597
1758114848730877063,81351,0,tmp/.tmpccnLjG.parquet,1130256737,1138528117
1758114848730871699,90096,0,tmp/.tmpccnLjG.parquet,1113713977,1121985357
1758114848730858150,106349,0,tmp/.tmpccnLjG.parquet,1064085697,1072357077
1758114848730880013,87209,0,tmp/.tmpccnLjG.parquet,1146799497,1155070877
1758114848948949071,241916,0,tmp/.tmpccnLjG.parquet,3156497101,3164768481
1758114848949980448,34146,0,tmp/.tmpccnLjG.parquet,2159919679,2168191059
1758114848954361393,41265,0,tmp/.tmpccnLjG.parquet,2176462439,2184733819
1758114848954373386,31714,0,tmp/.tmpccnLjG.parquet,2193005199,2201276579
1758114848958841521,32802,0,tmp/.tmpccnLjG.parquet,3189582621,3197854001
1758114848958829659,47410,0,tmp/.tmpccnLjG.parquet,3173039861,3181311241
1758114848958844764,34175,0,tmp/.tmpccnLjG.parquet,3206125381,3214396761
1758114848961607185,62509,0,tmp/.tmpccnLjG.parquet,1495534731,1503806111
1758114848961625105,47310,0,tmp/.tmpccnLjG.parquet,1512077491,1520348871
1758114848962598079,80826,0,tmp/.tmpccnLjG.parquet,2209547959,2217819339
1758114848962612225,74036,0,tmp/.tmpccnLjG.parquet,2226090719,2234362099
1758114848962623410,67412,0,tmp/.tmpccnLjG.parquet,2259176239,2267447619
1758114848962639907,60822,0,tmp/.tmpccnLjG.parquet,2292261759,2300533139
1758114848962617922,85913,0,tmp/.tmpccnLjG.parquet,2242633479,2250904859
1758114848962633463,75907,0,tmp/.tmpccnLjG.parquet,2275718999,2283990379
1758114848962668589,44187,0,tmp/.tmpccnLjG.parquet,2308804519,2317075899
1758114848963208395,24713,0,tmp/.tmpccnLjG.parquet,3222668141,3230939521
1758114848964491133,21434,0,tmp/.tmpccnLjG.parquet,1179885017,1188156397
1758114848964482341,32960,0,tmp/.tmpccnLjG.parquet,1163342257,1171613637
1758114848964986384,22488,0,tmp/.tmpccnLjG.parquet,1528620251,1536891631
1758114848964991284,19115,0,tmp/.tmpccnLjG.parquet,1545163011,1553434391
1758114848965735066,23533,0,tmp/.tmpccnLjG.parquet,1561705771,1569977151
1758114848966719870,24608,0,tmp/.tmpccnLjG.parquet,2824304627,2832576007
1758114848966958899,27436,0,tmp/.tmpccnLjG.parquet,498957309,507228689
1758114848966964827,23728,0,tmp/.tmpccnLjG.parquet,515500069,523771449
1758114848967060261,15743,0,tmp/.tmpccnLjG.parquet,2857390147,2865661527
1758114848967068227,13540,0,tmp/.tmpccnLjG.parquet,2907018427,2915289807
1758114848967056288,27218,0,tmp/.tmpccnLjG.parquet,2840847387,2849118767
1758114848967073498,11432,0,tmp/.tmpccnLjG.parquet,2940103947,2948375327
1758114848967065594,20765,0,tmp/.tmpccnLjG.parquet,2890475667,2898747047
1758114848967062921,26345,0,tmp/.tmpccnLjG.parquet,2873932907,2882204287
1758114848967071441,20437,0,tmp/.tmpccnLjG.parquet,2923561187,2931832567
1758114848967211954,26756,0,tmp/.tmpccnLjG.parquet,1196427777,1204699157
1758114848967218551,22457,0,tmp/.tmpccnLjG.parquet,1212970537,1221241917
1758114848967222578,20663,0,tmp/.tmpccnLjG.parquet,1229513297,1237784677
1758114848967562880,24397,0,tmp/.tmpccnLjG.parquet,532042829,540314209
1758114848967567231,21934,0,tmp/.tmpccnLjG.parquet,548585589,556856969
1758114848967743334,25692,0,tmp/.tmpccnLjG.parquet,2492112153,2500383533
1758114848967753334,37008,0,tmp/.tmpccnLjG.parquet,1827727205,1835998585
1758114848967760222,32045,0,tmp/.tmpccnLjG.parquet,1860812725,1869084105
1758114848967757463,36832,0,tmp/.tmpccnLjG.parquet,1844269965,1852541345
1758114848967763624,32628,0,tmp/.tmpccnLjG.parquet,1877355485,1885626865
1758114848967769506,28911,0,tmp/.tmpccnLjG.parquet,1910441005,1918712385
1758114848967773523,27192,0,tmp/.tmpccnLjG.parquet,1926983765,1935255145
1758114848967766746,36567,0,tmp/.tmpccnLjG.parquet,1893898245,1902169625
1758114848967776779,28690,0,tmp/.tmpccnLjG.parquet,1943526525,1951797905
1758114848967779893,27259,0,tmp/.tmpccnLjG.parquet,1960069285,1968340665
1758114848967782937,27362,0,tmp/.tmpccnLjG.parquet,1976612045,1984883425
1758114848968539649,20864,0,tmp/.tmpccnLjG.parquet,166764835,175036215
1758114848968544072,18755,0,tmp/.tmpccnLjG.parquet,183307595,191578975
1758114848968545747,19961,0,tmp/.tmpccnLjG.parquet,199850355,208121735
1758114848968638358,21549,0,tmp/.tmpccnLjG.parquet,216393115,224664495
1758114848968641638,19722,0,tmp/.tmpccnLjG.parquet,232935875,241207255
1758114848968735196,17578,0,tmp/.tmpccnLjG.parquet,1578248531,1586519911
1758114848968746276,8460,0,tmp/.tmpccnLjG.parquet,1644419571,1652690951
1758114848968741619,15450,0,tmp/.tmpccnLjG.parquet,1611334051,1619605431
1758114848968743565,15678,0,tmp/.tmpccnLjG.parquet,1627876811,1636148191
1758114848968739527,21184,0,tmp/.tmpccnLjG.parquet,1594791291,1603062671
1758114848968911112,22350,0,tmp/.tmpccnLjG.parquet,249478635,257750015
1758114848968914907,21189,0,tmp/.tmpccnLjG.parquet,266021395,274292775
1758114848969177140,19279,0,tmp/.tmpccnLjG.parquet,2956646707,2964918087
1758114848969464220,22753,0,tmp/.tmpccnLjG.parquet,2508654913,2516926293
1758114848969470785,20555,0,tmp/.tmpccnLjG.parquet,2558283193,2566554573
1758114848969467046,27787,0,tmp/.tmpccnLjG.parquet,2525197673,2533469053
1758114848969477533,18808,0,tmp/.tmpccnLjG.parquet,2607911473,2616182853
1758114848969479605,18242,0,tmp/.tmpccnLjG.parquet,2624454233,2632725613
1758114848969469262,30234,0,tmp/.tmpccnLjG.parquet,2541740433,2550011813
1758114848969474301,27348,0,tmp/.tmpccnLjG.parquet,2591368713,2599640093
1758114848969472448,39404,0,tmp/.tmpccnLjG.parquet,2574825953,2583097333
1758114848969483388,30921,0,tmp/.tmpccnLjG.parquet,2640996993,2649268373
1758114848969643062,18544,0,tmp/.tmpccnLjG.parquet,1246056057,1254327437
1758114848969647261,16030,0,tmp/.tmpccnLjG.parquet,1279141577,1287412957
1758114848969646084,18984,0,tmp/.tmpccnLjG.parquet,1262598817,1270870197
1758114848969648932,18222,0,tmp/.tmpccnLjG.parquet,1295684337,1303955717
1758114848969650275,20587,0,tmp/.tmpccnLjG.parquet,1312227097,1320498477
1758114848969719852,18450,0,tmp/.tmpccnLjG.parquet,2973189467,2981460847
1758114848970093186,20317,0,tmp/.tmpccnLjG.parquet,3239210901,3247482281
1758114848970096575,18535,0,tmp/.tmpccnLjG.parquet,3255753661,3264025041
1758114848970101896,19633,0,tmp/.tmpccnLjG.parquet,3305381941,3313653321
1758114848970100055,23320,0,tmp/.tmpccnLjG.parquet,3288839181,3297110561
1758114848970098370,26026,0,tmp/.tmpccnLjG.parquet,3272296421,3280567801
1758114848970268175,19587,0,tmp/.tmpccnLjG.parquet,282564155,290835535
1758114848970275463,14545,0,tmp/.tmpccnLjG.parquet,315649675,323921055
1758114848970272849,18829,0,tmp/.tmpccnLjG.parquet,299106915,307378295
1758114848970582141,45609,0,tmp/.tmpccnLjG.parquet,831149783,839421163
1758114848970589677,40598,0,tmp/.tmpccnLjG.parquet,880778063,889049443
1758114848970587871,44659,0,tmp/.tmpccnLjG.parquet,864235303,872506683
1758114848970586337,49352,0,tmp/.tmpccnLjG.parquet,847692543,855963923
1758114848970592724,46147,0,tmp/.tmpccnLjG.parquet,913863583,922134963
1758114848970590944,50084,0,tmp/.tmpccnLjG.parquet,897320823,905592203
1758114848970602251,41201,0,tmp/.tmpccnLjG.parquet,963491863,971763243
1758114848970598474,47167,0,tmp/.tmpccnLjG.parquet,946949103,955220483
1758114848970595205,52568,0,tmp/.tmpccnLjG.parquet,930406343,938677723
1758114848970605457,45971,0,tmp/.tmpccnLjG.parquet,980034623,988306003
1758114848970899192,25652,0,tmp/.tmpccnLjG.parquet,581671109,589942489
1758114848970906220,21817,0,tmp/.tmpccnLjG.parquet,631299389,639570769
1758114848970901336,29396,0,tmp/.tmpccnLjG.parquet,598213869,606485249
1758114848970893053,39816,0,tmp/.tmpccnLjG.parquet,565128349,573399729
1758114848970903621,31394,0,tmp/.tmpccnLjG.parquet,614756629,623028009
1758114848970910009,28147,0,tmp/.tmpccnLjG.parquet,647842149,656113529
